,url_length,domain_length,subdomain_length,path_length,._count,-_count,__count,/_count,?_count,=_count,@_count,digit_count,letter_count,special_char_count,digit_ratio,letter_ratio,has_ip,entropy,word_count,keyword_count,suspicious_tld,https,Target
42,21,8,9,21,2,0,0,0,0,0,0,0,19,2,0.0,0.9047619047619048,0,3.7256507561120937,3,0,0,0,1
43,12,4,3,12,2,0,0,0,0,0,0,0,10,2,0.0,0.8333333333333334,0,2.918295834054489,3,0,0,0,1
44,39,4,30,39,4,0,0,0,0,0,0,1,34,4,0.02564102564102564,0.8717948717948718,0,3.7308075910906924,5,0,0,0,1
45,26,6,15,26,2,0,0,0,0,0,0,0,24,2,0.0,0.9230769230769231,0,3.8542858719872464,3,0,0,0,1
46,36,7,0,36,1,0,0,6,0,0,0,7,22,7,0.19444444444444445,0.6111111111111112,0,3.85370061296303,8,0,0,0,1
47,114,27,3,114,3,7,0,2,0,0,0,0,102,12,0.0,0.8947368421052632,0,4.343469844934861,13,0,0,0,1
48,21,11,5,21,2,0,0,0,0,0,0,4,15,2,0.19047619047619047,0.7142857142857143,0,3.6304126608739984,3,0,0,0,1
49,26,8,14,26,2,2,0,0,0,0,0,0,22,4,0.0,0.8461538461538461,0,3.7962176025900565,5,1,0,0,1
50,39,10,0,39,2,0,0,3,0,0,0,8,26,5,0.20512820512820512,0.6666666666666666,0,4.141064001347103,6,0,0,0,1
51,29,8,17,29,2,0,0,0,0,0,0,0,27,2,0.0,0.9310344827586207,0,3.9523029776623857,3,0,0,0,1
52,37,8,0,37,2,0,1,2,0,0,0,0,32,5,0.0,0.8648648648648649,0,3.8482499068019154,6,0,0,0,1
53,45,9,7,45,2,1,0,3,0,0,0,0,39,6,0.0,0.8666666666666667,0,4.296865596089289,6,0,0,0,1
54,15,7,3,15,2,0,0,0,0,0,0,0,13,2,0.0,0.8666666666666667,0,3.056564762130954,3,0,0,0,1
55,22,7,0,22,1,0,0,3,0,0,0,0,18,4,0.0,0.8181818181818182,0,3.6069367321753214,4,0,0,0,1
56,15,7,3,15,2,0,0,0,0,0,0,2,11,2,0.13333333333333333,0.7333333333333333,0,3.3735572622751855,3,0,0,0,1
57,29,8,13,29,3,1,0,0,0,0,0,0,25,4,0.0,0.8620689655172413,0,3.483005030268013,5,0,0,0,1
58,33,6,3,33,2,1,0,2,0,0,0,1,27,5,0.030303030303030304,0.8181818181818182,0,3.9653141049815805,6,0,0,0,1
59,28,8,12,28,3,0,0,0,0,0,0,0,25,3,0.0,0.8928571428571429,0,3.797902689682947,4,0,0,0,1
60,55,6,0,55,1,4,0,3,0,0,0,6,41,8,0.10909090909090909,0.7454545454545455,0,4.5079215313917915,9,1,0,0,1
61,52,9,4,52,2,3,0,5,0,0,0,9,33,10,0.17307692307692307,0.6346153846153846,0,4.2582528246854965,10,0,0,0,1
62,94,12,0,94,1,11,0,3,0,0,0,0,79,15,0.0,0.8404255319148937,0,4.032220993028568,15,0,0,0,1
63,35,11,19,35,2,5,0,0,0,0,0,2,26,7,0.05714285714285714,0.7428571428571429,0,3.911306145999518,6,0,0,0,1
64,45,5,0,45,1,3,0,3,0,0,0,0,38,7,0.0,0.8444444444444444,0,4.004393163673064,7,0,0,0,1
65,25,16,4,25,2,0,0,0,0,0,0,1,22,2,0.04,0.88,0,4.003856189774725,3,0,0,0,1
66,31,6,20,31,2,0,0,0,0,0,0,0,29,2,0.0,0.9354838709677419,0,4.018081793978686,3,0,0,0,1
67,112,8,28,112,5,0,0,6,0,0,0,1,99,12,0.008928571428571428,0.8839285714285714,0,4.214548101874046,12,1,0,0,1
68,29,8,14,29,3,1,0,0,0,0,0,0,25,4,0.0,0.8620689655172413,0,3.7285021157426246,5,0,0,0,1
69,56,8,5,56,3,1,0,3,0,0,0,2,47,7,0.03571428571428571,0.8392857142857143,0,4.342370993177108,8,0,0,0,1
70,29,12,3,29,2,0,0,1,0,0,0,0,26,3,0.0,0.896551724137931,0,3.7024715122197467,4,0,0,0,1
71,17,9,3,17,2,0,0,0,0,0,0,0,15,2,0.0,0.8823529411764706,0,3.2639334294856335,3,0,0,0,1
72,26,17,3,26,2,0,0,1,0,0,0,0,23,3,0.0,0.8846153846153846,0,3.9021748142117283,3,0,0,0,1
73,34,11,0,29,2,0,0,1,1,1,0,4,25,5,0.11764705882352941,0.7352941176470589,0,4.359377914716119,6,0,0,0,1
74,13,8,0,13,1,0,0,0,0,0,0,0,12,1,0.0,0.9230769230769231,0,2.931208948910323,2,0,0,0,1
75,69,8,16,69,3,3,0,3,0,0,0,6,54,9,0.08695652173913043,0.782608695652174,0,4.412396652763695,10,0,0,0,1
76,14,10,0,14,1,0,0,0,0,0,0,0,13,1,0.0,0.9285714285714286,0,3.2359263506290326,2,0,0,0,1
77,16,12,0,16,1,0,0,0,0,0,0,0,15,1,0.0,0.9375,0,3.625,2,0,0,0,1
78,61,8,14,61,3,2,0,3,0,0,0,6,47,8,0.09836065573770492,0.7704918032786885,0,4.420685961522645,9,0,0,0,1
79,60,11,0,25,3,0,3,1,1,1,0,0,51,9,0.0,0.85,0,4.309998303473101,9,0,0,0,1
80,34,7,22,34,4,1,0,0,0,0,0,0,29,5,0.0,0.8529411764705882,0,4.065260267657296,6,0,0,0,1
81,31,5,3,31,3,2,0,1,0,0,0,6,19,6,0.1935483870967742,0.6129032258064516,0,4.349199939349344,7,0,0,0,1
82,58,13,12,58,3,2,0,4,0,0,0,8,41,9,0.13793103448275862,0.7068965517241379,0,4.613484280172675,10,0,0,0,1
83,16,3,3,16,2,0,0,2,0,0,0,4,8,4,0.25,0.5,0,3.1556390622295662,4,0,0,0,1
84,52,8,9,52,3,2,0,3,0,0,0,6,38,8,0.11538461538461539,0.7307692307692307,0,4.311231430496332,9,0,0,0,1
85,19,4,6,19,2,0,0,1,0,0,0,0,16,3,0.0,0.8421052631578947,0,3.5766176449086657,4,0,0,0,1
86,40,7,0,40,2,1,1,3,0,0,0,6,27,7,0.15,0.675,0,4.265311532225103,8,0,0,0,1
87,20,8,8,20,2,1,0,0,0,0,0,0,17,3,0.0,0.85,0,3.484183719779189,4,0,0,0,1
88,21,8,9,21,2,0,0,0,0,0,0,1,18,2,0.047619047619047616,0.8571428571428571,0,3.7849418274376427,3,0,0,0,1
89,38,12,0,38,1,2,0,2,0,0,0,0,33,5,0.0,0.868421052631579,0,3.955311316634013,6,0,0,0,1
90,82,8,26,82,3,7,0,3,0,0,0,6,63,13,0.07317073170731707,0.7682926829268293,0,4.332099110589812,14,0,0,0,1
91,28,8,16,28,2,0,0,0,0,0,0,0,26,2,0.0,0.9285714285714286,0,3.7803946541231945,3,0,0,0,1
92,22,8,7,22,3,0,0,0,0,0,0,0,19,3,0.0,0.8636363636363636,0,3.4130884364257574,4,0,0,0,1
93,11,8,0,11,1,0,0,0,0,0,0,0,10,1,0.0,0.9090909090909091,0,3.095795255000934,2,0,0,0,1
94,66,6,0,66,1,4,0,3,0,0,0,10,48,8,0.15151515151515152,0.7272727272727273,0,4.4381324758986835,9,1,0,0,1
95,14,6,4,14,2,0,0,0,0,0,0,0,12,2,0.0,0.8571428571428571,0,3.2359263506290326,3,0,0,0,1
96,25,8,9,25,3,0,0,0,0,0,0,0,22,3,0.0,0.88,0,3.8332696895151086,4,0,0,0,1
97,168,11,3,168,3,10,0,4,0,0,0,0,151,17,0.0,0.8988095238095238,0,4.233512973945355,18,0,0,0,1
98,72,10,14,72,2,8,0,1,0,0,0,5,56,11,0.06944444444444445,0.7777777777777778,0,4.30065859277633,12,0,0,0,1
99,57,10,9,33,3,1,0,1,1,2,0,5,43,9,0.08771929824561403,0.7543859649122807,0,4.502215076761859,10,0,0,0,1
100,93,8,0,93,1,9,0,3,0,0,0,0,80,13,0.0,0.8602150537634409,0,4.062474093045176,13,0,0,0,1
101,25,8,13,25,2,2,0,0,0,0,0,0,21,4,0.0,0.84,0,3.733660689688186,4,0,0,0,1
102,12,9,0,12,1,0,0,0,0,0,0,0,11,1,0.0,0.9166666666666666,0,3.2516291673878226,2,0,1,0,1
103,25,5,0,25,1,1,0,1,0,0,0,7,15,3,0.28,0.6,0,4.243856189774725,4,0,0,0,1
104,28,7,0,28,1,0,0,1,0,0,0,0,26,2,0.0,0.9285714285714286,0,3.896291529045928,3,0,0,0,1
105,41,18,0,33,2,0,0,1,1,1,0,3,33,5,0.07317073170731707,0.8048780487804879,0,4.14999651670767,6,0,0,0,1
106,35,8,0,35,1,1,0,2,0,0,0,0,31,4,0.0,0.8857142857142857,0,4.093149802473811,4,0,0,0,1
107,35,8,19,35,3,2,0,0,0,0,0,1,29,5,0.02857142857142857,0.8285714285714286,0,4.171860873964197,6,0,0,0,1
108,37,8,22,37,3,0,0,0,0,0,0,0,34,3,0.0,0.918918918918919,0,4.023661393171458,4,0,0,0,1
109,25,12,8,25,2,0,0,0,0,0,0,0,23,2,0.0,0.92,0,4.053660689688186,3,0,0,0,1
110,91,12,3,31,3,2,0,1,1,6,0,5,68,18,0.054945054945054944,0.7472527472527473,0,4.59513125024647,18,0,0,0,1
111,22,7,0,22,1,0,0,1,0,0,0,0,20,2,0.0,0.9090909090909091,0,3.913977073182752,3,0,0,0,1
112,28,8,13,28,3,0,0,0,0,0,0,0,25,3,0.0,0.8928571428571429,0,3.5836169753972325,4,0,0,0,1
113,56,9,3,56,3,2,0,6,0,0,0,8,37,11,0.14285714285714285,0.6607142857142857,0,4.409073448418352,12,0,0,0,1
114,23,7,11,23,2,1,0,0,0,0,0,0,20,3,0.0,0.8695652173913043,0,3.762267390651494,4,0,0,0,1
115,75,16,3,56,2,3,0,3,1,2,0,4,59,12,0.05333333333333334,0.7866666666666666,0,4.277479554849112,12,0,0,0,1
116,41,12,0,41,1,2,0,1,0,0,0,0,37,4,0.0,0.9024390243902439,0,3.994764127034493,5,0,0,0,1
117,26,8,10,26,3,0,0,0,0,0,0,0,23,3,0.0,0.8846153846153846,0,3.825251737288651,4,0,0,0,1
118,29,8,17,29,2,0,0,0,0,0,0,0,27,2,0.0,0.9310344827586207,0,3.7714370294611257,3,0,0,0,1
119,22,8,10,22,2,0,0,0,0,0,0,1,19,2,0.045454545454545456,0.8636363636363636,0,3.6978458230844122,3,0,0,0,1
120,51,8,14,51,3,0,0,3,0,0,0,6,39,6,0.11764705882352941,0.7647058823529411,0,4.291962047973299,7,0,0,0,1
121,33,8,17,33,3,0,0,0,0,0,0,0,30,3,0.0,0.9090909090909091,0,4.003044786734202,4,0,0,0,1
122,28,19,0,28,1,0,0,2,0,0,0,3,22,3,0.10714285714285714,0.7857142857142857,0,3.9677201004744993,3,0,0,0,1
123,73,8,20,73,3,4,0,3,0,0,0,6,57,10,0.0821917808219178,0.7808219178082192,0,4.515673882050365,11,0,0,0,1
124,24,8,12,24,2,0,0,0,0,0,0,0,22,2,0.0,0.9166666666666666,0,3.823934896284056,3,0,0,0,1
125,24,8,8,24,3,0,0,0,0,0,0,0,21,3,0.0,0.875,0,3.6572682296173893,4,0,0,0,1
126,105,13,0,27,2,0,0,1,1,5,0,21,71,13,0.2,0.6761904761904762,0,4.837988499303877,14,0,0,0,1
127,32,8,19,32,2,0,0,0,0,0,0,0,30,2,0.0,0.9375,0,3.5931390622295662,3,0,0,0,1
128,21,8,9,21,2,0,0,0,0,0,0,0,19,2,0.0,0.9047619047619048,0,3.1775662320965252,3,0,0,0,1
129,21,5,3,21,3,0,0,2,0,0,0,3,13,5,0.14285714285714285,0.6190476190476191,0,3.7849418274376427,6,0,0,0,1
130,29,9,15,29,3,0,0,0,0,0,0,0,26,3,0.0,0.896551724137931,0,3.857306856898128,4,0,0,0,1
131,32,6,19,32,4,0,0,0,0,0,0,8,20,4,0.25,0.625,0,3.8514097655573916,5,0,0,0,1
132,36,9,2,36,2,0,1,2,0,0,0,0,31,5,0.0,0.8611111111111112,0,3.8808591137599038,6,0,0,0,1
133,20,9,6,20,2,1,0,0,0,0,0,1,16,3,0.05,0.8,0,3.684183719779189,4,0,0,0,1
134,34,8,18,34,3,0,0,0,0,0,0,0,31,3,0.0,0.9117647058823529,0,3.936891797757288,4,0,0,0,1
135,38,9,2,38,4,0,2,2,0,0,0,0,30,8,0.0,0.7894736842105263,0,3.847420120052174,7,0,0,0,1
136,43,8,0,43,1,2,0,3,0,0,0,0,37,6,0.0,0.8604651162790697,0,4.065117661376963,6,0,0,0,1
137,44,7,32,44,4,4,0,0,0,0,0,4,32,8,0.09090909090909091,0.7272727272727273,0,4.1806892889443334,9,0,0,0,1
138,27,8,11,27,3,1,0,0,0,0,0,0,23,4,0.0,0.8518518518518519,0,4.0043444463675275,5,0,0,0,1
139,131,10,0,131,2,12,0,3,0,0,0,3,111,17,0.022900763358778626,0.8473282442748091,0,4.347498674088456,17,0,0,0,1
140,28,8,13,28,3,1,0,0,0,0,0,0,24,4,0.0,0.8571428571428571,0,3.6820058147602137,5,0,0,0,1
141,33,11,3,33,2,0,1,1,0,0,0,3,26,4,0.09090909090909091,0.7878787878787878,0,4.165013816065912,5,0,0,0,1
142,15,5,3,15,3,0,0,0,0,0,0,0,12,3,0.0,0.8,0,2.7898980954642876,4,0,0,0,1
143,38,8,0,38,1,0,2,3,0,0,0,4,28,6,0.10526315789473684,0.7368421052631579,0,4.346225868535943,7,1,0,0,1
144,11,7,0,11,1,0,0,0,0,0,0,0,10,1,0.0,0.9090909090909091,0,3.095795255000934,2,0,0,0,1
145,60,7,6,60,3,0,1,4,0,0,0,4,48,8,0.06666666666666667,0.8,0,4.3756522125930655,9,0,0,0,1
146,24,8,12,24,2,1,0,0,0,0,0,0,21,3,0.0,0.875,0,3.7406015629507223,4,0,0,0,1
147,26,4,9,19,2,1,0,1,1,1,0,11,9,6,0.4230769230769231,0.34615384615384615,0,4.315824333525708,6,0,0,0,1
148,29,2,11,29,3,0,0,1,0,0,0,3,22,4,0.10344827586206896,0.7586206896551724,0,3.5124792706912316,5,0,0,0,1
149,24,6,13,24,2,0,0,0,0,0,0,0,22,2,0.0,0.9166666666666666,0,3.970175521464345,3,0,0,0,1
150,29,9,0,29,1,0,0,2,0,0,0,0,26,3,0.0,0.896551724137931,0,3.9093680639438846,4,0,0,0,1
151,76,8,10,76,3,4,0,3,0,0,0,6,60,10,0.07894736842105263,0.7894736842105263,0,4.4738079405912305,11,0,0,0,1
152,31,9,3,31,2,0,0,3,0,0,0,0,26,5,0.0,0.8387096774193549,0,3.6955011488173954,5,0,0,0,1
153,113,8,26,87,3,6,0,3,1,1,0,19,80,14,0.168141592920354,0.7079646017699115,0,4.728877803192684,15,0,0,0,1
154,59,2,16,59,3,5,0,1,0,0,0,1,48,10,0.01694915254237288,0.8135593220338984,0,3.876974867285499,11,0,0,0,1
155,81,12,9,81,2,1,0,4,0,0,0,17,57,7,0.20987654320987653,0.7037037037037037,0,4.597955943000337,8,0,0,0,1
156,43,4,0,43,1,4,0,2,0,0,0,1,35,7,0.023255813953488372,0.813953488372093,0,4.146740335896194,8,0,0,0,1
157,30,6,0,30,1,1,0,3,0,0,0,5,20,5,0.16666666666666666,0.6666666666666666,0,4.1898980954642875,6,0,0,0,1
158,29,12,9,29,3,0,0,0,0,0,0,0,26,3,0.0,0.896551724137931,0,3.7714370294611257,4,0,0,0,1
159,81,10,5,81,2,7,0,5,0,0,0,9,58,14,0.1111111111111111,0.7160493827160493,0,4.380552974180129,14,0,0,0,1
160,37,8,25,37,2,3,0,0,0,0,0,0,32,5,0.0,0.8648648648648649,0,3.864198297769022,6,0,0,0,1
161,65,16,0,65,1,6,0,2,0,0,0,0,56,9,0.0,0.8615384615384616,0,4.3087666132553135,9,0,0,0,1
162,25,8,9,25,3,0,0,0,0,0,0,0,22,3,0.0,0.88,0,3.573660689688186,4,0,0,0,1
163,9,6,0,9,1,0,0,0,0,0,0,0,8,1,0.0,0.8888888888888888,0,2.94770277922009,2,0,0,0,1
164,27,8,15,27,2,0,0,0,0,0,0,0,25,2,0.0,0.9259259259259259,0,3.8380398168981547,3,0,0,0,1
165,27,8,15,27,2,0,0,0,0,0,0,0,25,2,0.0,0.9259259259259259,0,3.5417435206018584,3,0,0,0,1
166,20,8,8,20,2,0,0,0,0,0,0,0,18,2,0.0,0.9,0,3.584183719779189,3,0,0,0,1
167,24,8,12,24,2,0,0,0,0,0,0,0,22,2,0.0,0.9166666666666666,0,3.720175521464345,3,0,0,0,1
168,92,9,3,92,2,11,0,3,0,0,0,7,69,16,0.07608695652173914,0.75,0,4.527357334330611,16,0,0,0,1
169,20,8,8,20,2,1,0,0,0,0,0,0,17,3,0.0,0.85,0,3.684183719779189,4,0,0,0,1
170,36,8,4,36,2,0,0,4,0,0,0,6,24,6,0.16666666666666666,0.6666666666666666,0,3.9166079048099856,7,0,0,0,1
171,23,9,9,23,2,0,0,0,0,0,0,0,21,2,0.0,0.9130434782608695,0,3.5013978254341027,3,0,0,0,1
172,14,7,3,14,2,0,0,0,0,0,0,0,12,2,0.0,0.8571428571428571,0,3.1820058147602133,3,0,0,0,1
173,89,3,8,89,4,2,1,4,0,0,0,20,58,11,0.2247191011235955,0.651685393258427,0,4.717557454392746,12,0,0,0,1
174,33,9,2,33,2,0,1,2,0,0,0,0,28,5,0.0,0.8484848484848485,0,3.942438726128142,6,0,0,0,1
175,22,8,10,22,2,1,0,0,0,0,0,0,19,3,0.0,0.8636363636363636,0,3.8796640049025943,4,0,0,0,1
176,53,8,12,53,2,3,0,2,0,0,0,0,46,7,0.0,0.8679245283018868,0,4.31294463456903,8,0,0,0,1
177,27,8,15,27,2,0,0,0,0,0,0,0,25,2,0.0,0.9259259259259259,0,3.559900001923083,3,0,0,0,1
178,53,13,3,53,2,3,0,4,0,0,0,0,44,9,0.0,0.8301886792452831,0,4.269727765598213,9,0,0,0,1
179,38,19,0,38,2,0,0,4,0,0,0,8,24,6,0.21052631578947367,0.631578947368421,0,4.240962710641206,6,0,0,0,1
180,19,6,5,19,2,0,0,2,0,0,0,1,14,4,0.05263157894736842,0.7368421052631579,0,3.787143960698139,4,0,0,0,1
181,24,5,15,24,3,2,0,0,0,0,0,2,17,5,0.08333333333333333,0.7083333333333334,0,3.8035088547976783,6,0,0,0,1
182,69,10,3,69,3,5,0,3,0,0,0,6,52,11,0.08695652173913043,0.7536231884057971,0,4.373037413852742,12,0,0,0,1
183,21,17,0,21,1,0,0,0,0,0,0,0,20,1,0.0,0.9523809523809523,0,3.8442328987631917,2,0,0,0,1
184,10,6,0,10,1,0,0,0,0,0,0,0,9,1,0.0,0.9,0,3.1219280948873624,2,0,0,0,1
185,27,6,2,27,2,0,0,2,0,0,0,7,16,4,0.25925925925925924,0.5925925925925926,0,4.060262039120377,5,0,0,0,1
186,15,7,3,15,2,0,0,0,0,0,0,2,11,2,0.13333333333333333,0.7333333333333333,0,3.506890595608519,3,0,0,0,1
187,44,7,3,44,3,1,0,3,0,0,0,6,31,7,0.13636363636363635,0.7045454545454546,0,4.209574380917048,8,0,0,0,1
188,20,11,4,20,2,0,0,0,0,0,0,0,18,2,0.0,0.9,0,3.584183719779189,3,0,0,0,1
189,65,12,3,65,3,2,0,3,0,0,0,0,57,8,0.0,0.8769230769230769,0,4.158390651550432,9,0,0,0,1
190,12,8,0,12,1,0,0,0,0,0,0,0,11,1,0.0,0.9166666666666666,0,3.4182958340544896,2,0,0,0,1
191,15,7,3,15,2,1,0,0,0,0,0,0,12,3,0.0,0.8,0,3.1898980954642875,4,0,0,0,1
192,33,14,14,33,2,3,0,0,0,0,0,3,25,5,0.09090909090909091,0.7575757575757576,0,4.043801694853791,6,0,0,0,1
193,50,13,3,50,2,2,0,4,0,0,0,6,36,8,0.12,0.72,0,4.229275070710713,8,0,0,0,1
194,85,8,25,85,3,5,0,3,0,0,0,6,68,11,0.07058823529411765,0.8,0,4.45083020772529,12,0,0,0,1
195,69,9,15,69,2,4,0,5,0,0,0,8,50,11,0.11594202898550725,0.7246376811594203,0,4.425118979699602,11,0,0,0,1
196,24,8,12,24,2,0,0,0,0,0,0,0,22,2,0.0,0.9166666666666666,0,3.6368421881310113,3,0,0,0,1
197,20,9,6,20,2,0,0,0,0,0,0,0,18,2,0.0,0.9,0,3.684183719779189,3,0,0,0,1
198,90,18,0,90,1,11,0,2,0,0,0,4,72,14,0.044444444444444446,0.8,0,4.217467795952216,14,0,0,0,1
199,37,15,3,37,2,1,0,3,0,0,0,1,30,6,0.02702702702702703,0.8108108108108109,0,4.296630730201454,6,0,0,0,1
200,39,11,0,39,1,1,0,3,0,0,0,0,34,5,0.0,0.8717948717948718,0,3.996564718695828,5,0,0,0,1
201,32,8,0,16,2,0,0,1,1,2,0,4,21,7,0.125,0.65625,0,4.5,7,0,0,0,1
202,22,18,0,22,1,1,0,0,0,0,0,0,20,2,0.0,0.9090909090909091,0,3.8453509366224363,3,0,0,0,1
203,30,5,20,30,4,1,0,0,0,0,0,2,23,5,0.06666666666666667,0.7666666666666667,0,3.5362434129830604,6,0,0,0,1
204,105,6,0,105,1,9,0,3,0,0,0,7,85,13,0.06666666666666667,0.8095238095238095,0,4.202899899957192,13,0,0,0,1
205,14,7,2,14,2,0,0,0,0,0,0,1,11,2,0.07142857142857142,0.7857142857142857,0,3.3787834934861753,3,0,0,0,1
206,16,5,6,16,2,1,0,0,0,0,0,2,11,3,0.125,0.6875,0,3.625,4,0,0,0,1
207,21,5,11,21,2,1,0,0,0,0,0,0,18,3,0.0,0.8571428571428571,0,3.6304126608739984,4,0,0,0,1
208,22,8,10,22,2,0,0,0,0,0,0,0,20,2,0.0,0.9090909090909091,0,3.970573095811685,3,0,0,0,1
209,44,24,3,44,2,2,0,2,0,0,0,0,38,6,0.0,0.8636363636363636,0,4.078638720860855,6,0,0,0,1
210,21,3,14,21,2,1,0,0,0,0,0,0,18,3,0.0,0.8571428571428571,0,3.463280517810811,4,0,0,0,1
211,25,8,13,25,2,0,0,0,0,0,0,0,23,2,0.0,0.92,0,3.7532696895151085,3,0,0,0,1
212,24,8,12,24,2,0,0,0,0,0,0,0,22,2,0.0,0.9166666666666666,0,3.7406015629507223,3,0,0,0,1
213,29,8,13,29,3,0,0,0,0,0,0,0,26,3,0.0,0.896551724137931,0,3.8664331502253835,4,0,0,0,1
