,url_length,domain_length,subdomain_length,path_length,._count,-_count,__count,/_count,?_count,=_count,@_count,digit_count,letter_count,special_char_count,digit_ratio,letter_ratio,has_ip,entropy,word_count,keyword_count,suspicious_tld,https,Target
122,37,6,18,0,2,2,0,2,0,0,0,6,24,7,0.16216216216216217,0.6486486486486487,0,4.226628285180294,6,0,0,0,1
123,132,7,0,115,1,5,0,3,0,0,0,41,47,44,0.3106060606060606,0.3560606060606061,0,3.571224532649345,40,0,0,0,0
124,23,12,0,0,1,0,0,2,0,0,0,0,19,4,0.0,0.8260869565217391,0,3.9690016298759927,3,1,0,0,1
125,22,7,3,0,2,1,0,2,0,0,0,0,16,6,0.0,0.7272727272727273,0,3.823067982273661,5,0,0,0,1
126,68,15,0,42,2,6,0,3,0,0,0,5,51,12,0.07352941176470588,0.75,0,4.568957238806496,11,0,0,0,0
127,58,16,0,31,2,0,1,6,0,0,0,2,46,10,0.034482758620689655,0.7931034482758621,0,4.377834935955773,9,0,0,0,0
128,47,3,12,20,4,2,0,3,0,0,0,4,33,10,0.0851063829787234,0.7021276595744681,0,4.339282139363515,9,0,0,0,0
129,22,3,1,7,2,0,0,3,0,0,0,0,16,6,0.0,0.7272727272727273,0,3.7544418457133455,5,0,0,0,1
130,81,12,0,59,2,7,0,4,0,0,0,0,67,14,0.0,0.8271604938271605,0,4.433434688996828,13,0,0,0,0
131,32,6,13,0,2,1,0,2,0,0,0,6,20,6,0.1875,0.625,0,4.030639062229566,5,0,0,0,1
132,71,5,6,1,2,0,0,3,1,3,0,1,58,12,0.014084507042253521,0.8169014084507042,0,4.54883510650823,10,0,0,0,0
133,21,3,0,8,1,0,0,3,0,0,0,1,15,5,0.047619047619047616,0.7142857142857143,0,3.939470994001287,4,0,0,0,1
134,86,8,0,68,2,12,0,3,0,0,0,6,62,18,0.06976744186046512,0.7209302325581395,0,4.265992286166877,17,0,0,0,0
135,197,9,8,30,3,4,0,3,1,4,0,26,144,27,0.1319796954314721,0.7309644670050761,0,4.832988649127347,26,0,0,0,0
136,43,5,13,14,2,2,0,3,0,0,0,0,35,8,0.0,0.813953488372093,0,3.7570917893342526,7,0,0,0,1
137,189,26,3,10,3,6,1,3,1,6,0,11,150,28,0.0582010582010582,0.7936507936507936,0,4.677077764068208,27,0,0,0,0
138,141,20,0,18,4,0,3,3,1,4,0,33,83,25,0.23404255319148937,0.5886524822695035,0,4.999352290389975,24,0,0,0,0
139,90,4,5,70,2,12,0,4,0,0,0,6,65,19,0.06666666666666667,0.7222222222222222,0,4.336437130558765,18,0,0,0,0
140,28,3,13,0,2,1,0,2,0,0,0,3,19,6,0.10714285714285714,0.6785714285714286,0,3.838804369244613,5,0,0,0,1
141,89,3,3,32,3,2,0,4,1,1,0,18,59,12,0.20224719101123595,0.6629213483146067,0,4.898454819225441,11,0,0,0,0
142,38,4,3,11,3,0,0,4,1,1,0,4,24,10,0.10526315789473684,0.631578947368421,0,4.273728829005326,8,0,0,0,0
143,21,3,0,8,1,1,0,3,0,0,0,2,13,6,0.09523809523809523,0.6190476190476191,0,3.8442328987631917,5,0,0,0,1
144,38,13,3,10,2,0,0,3,0,0,0,0,32,6,0.0,0.8421052631578947,0,4.053609671726371,5,0,0,0,0
145,84,14,3,53,4,9,0,3,0,0,0,1,66,17,0.011904761904761904,0.7857142857142857,0,4.329061548796705,16,0,0,0,0
146,87,17,3,55,2,8,0,4,0,0,0,8,64,15,0.09195402298850575,0.735632183908046,0,4.54627992239247,14,0,0,0,0
147,22,1,0,11,1,0,0,3,0,0,0,1,16,5,0.045454545454545456,0.7272727272727273,0,3.8453509366224363,4,0,0,0,1
148,26,6,8,0,2,0,0,2,0,0,0,0,21,5,0.0,0.8076923076923077,0,3.7633424882718507,4,0,0,0,1
149,22,3,1,7,2,0,0,3,0,0,0,0,16,6,0.0,0.7272727272727273,0,3.970573095811685,5,0,0,0,1
150,64,6,2,44,2,5,0,4,0,0,0,8,44,12,0.125,0.6875,0,4.460882914624721,11,0,0,0,0
151,32,6,14,0,2,0,0,2,0,0,0,11,16,5,0.34375,0.5,0,4.390319531114783,4,0,0,0,1
152,49,3,12,22,4,2,0,3,0,0,0,8,31,10,0.16326530612244897,0.6326530612244898,0,4.354007037771997,9,0,0,0,0
153,61,2,36,11,3,1,0,3,0,0,0,23,30,8,0.3770491803278688,0.4918032786885246,0,4.6233831414669115,7,0,0,0,1
154,204,10,3,22,5,0,1,3,1,5,0,54,130,20,0.2647058823529412,0.6372549019607843,0,4.833652074239873,19,0,0,0,0
155,24,13,0,0,1,0,0,2,0,0,0,0,20,4,0.0,0.8333333333333334,0,3.970175521464345,3,0,0,0,1
156,32,11,9,0,2,0,0,2,0,0,0,0,27,5,0.0,0.84375,0,4.179229296672175,4,0,0,0,1
157,107,17,0,79,1,8,0,4,0,0,0,8,85,14,0.07476635514018691,0.794392523364486,0,4.524406479280421,13,0,0,0,0
158,37,9,0,17,1,1,0,5,0,0,0,3,26,8,0.08108108108108109,0.7027027027027027,0,4.226628285180294,7,0,0,0,0
159,37,3,0,21,2,0,0,4,0,0,0,10,20,7,0.2702702702702703,0.5405405405405406,0,3.901173042478499,6,0,0,0,0
160,36,14,3,7,3,0,0,3,0,0,0,0,29,7,0.0,0.8055555555555556,0,4.078696876021637,6,0,0,0,1
161,67,8,14,33,3,0,0,5,0,0,0,6,52,9,0.08955223880597014,0.7761194029850746,0,4.116201743421421,8,0,0,0,0
162,42,17,6,7,3,1,0,3,0,0,0,0,34,8,0.0,0.8095238095238095,0,4.12027166170208,7,0,0,0,1
163,224,6,12,194,2,3,2,30,0,0,0,25,161,38,0.11160714285714286,0.71875,0,4.542629982953993,37,0,0,0,0
164,29,10,0,7,2,0,0,3,0,0,0,0,23,6,0.0,0.7931034482758621,0,3.483005030268013,5,0,0,0,1
165,24,4,9,0,2,0,0,2,0,0,0,0,19,5,0.0,0.7916666666666666,0,3.7720552088742005,4,0,0,0,0
166,22,3,1,7,2,0,0,3,0,0,0,2,14,6,0.09090909090909091,0.6363636363636364,0,3.8796640049025943,5,0,0,0,1
167,37,6,19,0,2,2,0,2,0,0,0,0,30,7,0.0,0.8108108108108109,0,4.195675662809303,6,0,0,0,1
168,99,7,6,74,3,7,2,5,0,0,0,6,75,18,0.06060606060606061,0.7575757575757576,0,4.562918616988789,17,0,0,0,0
169,123,12,3,96,6,0,8,9,0,0,0,7,92,24,0.056910569105691054,0.7479674796747967,0,4.536948144303143,20,0,0,0,0
170,59,12,7,28,2,1,1,6,0,0,0,13,35,11,0.22033898305084745,0.5932203389830508,0,4.634359312213629,10,0,0,0,0
171,174,6,4,108,2,1,2,7,1,3,0,24,129,21,0.13793103448275862,0.7413793103448276,0,5.661356087136595,20,0,0,0,1
172,27,7,0,9,1,0,0,3,0,0,0,4,18,5,0.14814814814814814,0.6666666666666666,0,4.3285995390402485,4,0,0,0,1
173,28,3,13,0,2,1,0,2,0,0,0,4,18,6,0.14285714285714285,0.6428571428571429,0,3.838804369244613,5,0,0,0,1
174,40,15,3,1,2,1,0,3,1,1,0,2,29,9,0.05,0.725,0,4.2439427079182686,7,0,0,0,0
175,35,6,3,15,2,0,0,4,0,0,0,8,20,7,0.22857142857142856,0.5714285714285714,0,4.229003731107054,6,0,0,0,0
176,32,6,14,0,2,0,0,2,0,0,0,1,26,5,0.03125,0.8125,0,4.241729296672175,4,0,0,0,1
177,31,5,0,15,1,0,0,6,0,0,0,7,16,8,0.22580645161290322,0.5161290322580645,0,3.9292144551992187,7,0,0,0,0
178,61,14,3,32,2,2,0,4,0,0,0,0,52,9,0.0,0.8524590163934426,0,4.195093026400145,8,0,0,0,0
179,22,5,6,0,2,0,0,2,0,0,0,5,12,5,0.22727272727272727,0.5454545454545454,0,4.004886164091843,4,0,0,0,1
180,55,7,9,28,3,4,0,3,0,0,0,12,32,11,0.21818181818181817,0.5818181818181818,0,4.412555849612946,10,0,0,0,0
181,20,3,0,7,1,1,0,3,0,0,0,0,14,6,0.0,0.7,0,3.846439344671016,5,0,0,0,1
182,105,19,0,74,2,10,0,3,0,0,0,2,87,16,0.01904761904761905,0.8285714285714286,0,4.272686435362766,15,0,0,0,0
183,89,11,3,17,3,1,0,3,1,1,0,20,58,11,0.2247191011235955,0.651685393258427,0,4.954124689364578,10,0,0,0,0
184,36,4,0,22,1,0,0,3,0,0,0,2,29,5,0.05555555555555555,0.8055555555555556,0,4.704511459715548,4,0,0,0,1
185,112,7,3,53,3,1,0,6,1,2,0,14,83,15,0.125,0.7410714285714286,0,5.254413712867975,14,0,0,0,1
186,34,11,11,0,2,1,0,2,0,0,0,4,24,6,0.11764705882352941,0.7058823529411765,0,4.4182014441278845,5,0,0,0,1
187,84,6,3,63,2,4,0,4,0,0,0,22,51,11,0.2619047619047619,0.6071428571428571,0,4.642892310867438,10,0,0,0,0
188,86,8,0,67,1,7,0,4,0,0,0,8,65,13,0.09302325581395349,0.7558139534883721,0,4.553385832589721,12,0,0,0,0
189,23,6,5,0,2,0,0,2,0,0,0,0,18,5,0.0,0.782608695652174,0,3.795088586397732,4,0,0,0,1
190,34,8,8,1,2,0,0,3,1,1,0,3,23,8,0.08823529411764706,0.6764705882352942,0,4.3515937233487545,6,0,0,0,0
191,20,3,0,7,1,1,0,3,0,0,0,1,13,6,0.05,0.65,0,3.6086949695628423,5,0,0,0,1
192,90,15,0,1,2,0,3,3,1,3,0,0,75,15,0.0,0.8333333333333334,0,4.507325040245272,13,0,0,0,1
193,51,3,15,21,4,2,0,3,0,0,0,8,33,10,0.1568627450980392,0.6470588235294118,0,4.5395932339162535,9,0,0,0,0
194,57,9,2,34,2,0,0,6,0,0,0,7,41,9,0.12280701754385964,0.7192982456140351,0,4.567294128420572,8,0,0,0,0
195,51,7,3,29,3,0,0,4,0,0,0,0,43,8,0.0,0.8431372549019608,0,4.265083429994685,7,0,0,0,0
196,24,4,9,0,2,0,0,2,0,0,0,4,15,5,0.16666666666666666,0.625,0,3.970175521464345,4,0,0,0,1
197,41,5,2,22,3,2,0,3,0,0,0,12,20,9,0.2926829268292683,0.4878048780487805,0,4.287447053863762,8,0,0,0,0
198,20,3,0,7,1,1,0,3,0,0,0,0,14,6,0.0,0.7,0,3.846439344671016,5,0,0,0,1
199,41,13,0,17,1,1,0,4,0,0,0,0,34,7,0.0,0.8292682926829268,0,4.013176017331163,6,0,0,0,0
200,190,6,9,163,2,4,0,5,0,0,0,64,73,53,0.3368421052631579,0.38421052631578945,0,4.287093854312586,49,0,0,0,0
201,22,12,0,0,1,0,0,2,0,0,0,0,18,4,0.0,0.8181818181818182,0,3.6069367321753214,3,0,0,0,1
202,95,10,19,55,2,11,0,3,0,0,0,1,77,17,0.010526315789473684,0.8105263157894737,0,4.158689979562042,16,0,0,0,0
203,46,6,28,0,2,2,0,2,0,0,0,6,33,7,0.13043478260869565,0.717391304347826,0,4.343895379828961,6,0,0,0,1
204,28,6,10,0,2,0,0,2,0,0,0,0,23,5,0.0,0.8214285714285714,0,3.994680368408909,4,0,0,0,1
205,64,7,3,43,2,0,0,7,0,0,0,10,44,10,0.15625,0.6875,0,4.3212197750589985,9,0,0,0,0
206,179,16,0,30,2,3,5,5,1,6,0,48,103,28,0.2681564245810056,0.5754189944134078,0,5.054011235428925,25,0,0,0,0
207,61,2,36,11,3,1,0,3,0,0,0,24,29,8,0.39344262295081966,0.47540983606557374,0,4.596572124689867,7,0,0,0,1
208,21,4,0,7,1,0,0,3,0,0,0,0,16,5,0.0,0.7619047619047619,0,4.070656113151928,4,0,0,0,1
